,Index,LVL1,LVL2,LVL3,LVL4,LVL5,LVL6,NodeID,NodeType,CategoryID,FieldID,InstanceID,RelatedFieldID,NodeName
870,8191,2,6,2,3,1,125,2.6.2.3.1.125.0.0,leaf,,25458.0,,,Mean ISOVF in posterior limb of internal capsule on FA skeleton (right)
871,8192,2,6,2,3,1,126,2.6.2.3.1.126.0.0,leaf,,25469.0,,,Mean ISOVF in posterior thalamic radiation on FA skeleton (left)
872,8193,2,6,2,3,1,127,2.6.2.3.1.127.0.0,leaf,,25468.0,,,Mean ISOVF in posterior thalamic radiation on FA skeleton (right)
873,8194,2,6,2,3,2,206,2.6.2.3.2.206.0.0,leaf,,25558.0,,,Weighted-mean MO in tract middle cerebellar peduncle
874,8195,2,6,2,3,2,207,2.6.2.3.2.207.0.0,leaf,,25548.0,,,Weighted-mean MO in tract parahippocampal part of cingulum (left)
875,8196,2,6,2,3,2,208,2.6.2.3.2.208.0.0,leaf,,25549.0,,,Weighted-mean MO in tract parahippocampal part of cingulum (right)
876,8197,2,6,2,3,2,209,2.6.2.3.2.209.0.0,leaf,,25561.0,,,Weighted-mean MO in tract posterior thalamic radiation (left)
877,8198,2,6,2,3,1,128,2.6.2.3.1.128.0.0,leaf,,25461.0,,,Mean ISOVF in retrolenticular part of internal capsule on FA skeleton (left)
878,8199,2,6,2,3,1,129,2.6.2.3.1.129.0.0,leaf,,25460.0,,,Mean ISOVF in retrolenticular part of internal capsule on FA skeleton (right)
879,8200,2,6,2,3,1,130,2.6.2.3.1.130.0.0,leaf,,25471.0,,,Mean ISOVF in sagittal stratum on FA skeleton (left)
880,8201,2,6,2,3,1,131,2.6.2.3.1.131.0.0,leaf,,25470.0,,,Mean ISOVF in sagittal stratum on FA skeleton (right)
881,8202,2,6,2,3,2,210,2.6.2.3.2.210.0.0,leaf,,25562.0,,,Weighted-mean MO in tract posterior thalamic radiation (right)
882,8203,2,6,2,3,2,211,2.6.2.3.2.211.0.0,leaf,,25563.0,,,Weighted-mean MO in tract superior longitudinal fasciculus (left)
883,8204,2,6,2,3,2,212,2.6.2.3.2.212.0.0,leaf,,25564.0,,,Weighted-mean MO in tract superior longitudinal fasciculus (right)
884,8205,2,6,2,3,2,213,2.6.2.3.2.213.0.0,leaf,,25565.0,,,Weighted-mean MO in tract superior thalamic radiation (left)
885,8209,2,6,2,3,1,132,2.6.2.3.1.132.0.0,leaf,,25444.0,,,Mean ISOVF in splenium of corpus callosum on FA skeleton
886,8210,2,6,2,3,1,133,2.6.2.3.1.133.0.0,leaf,,25453.0,,,Mean ISOVF in superior cerebellar peduncle on FA skeleton (left)
887,8211,2,6,2,3,1,134,2.6.2.3.1.134.0.0,leaf,,25452.0,,,Mean ISOVF in superior cerebellar peduncle on FA skeleton (right)
888,8212,2,6,2,3,1,135,2.6.2.3.1.135.0.0,leaf,,25465.0,,,Mean ISOVF in superior corona radiata on FA skeleton (left)
889,8213,2,6,2,3,2,214,2.6.2.3.2.214.0.0,leaf,,25566.0,,,Weighted-mean MO in tract superior thalamic radiation (right)
890,8214,2,6,2,3,2,215,2.6.2.3.2.215.0.0,leaf,,25567.0,,,Weighted-mean MO in tract uncinate fasciculus (left)
891,8215,2,6,2,3,2,216,2.6.2.3.2.216.0.0,leaf,,25568.0,,,Weighted-mean MO in tract uncinate fasciculus (right)
892,8216,2,6,2,3,2,217,2.6.2.3.2.217.0.0,leaf,,25677.0,,,Weighted-mean OD in tract acoustic radiation (left)
893,8217,2,6,2,3,1,136,2.6.2.3.1.136.0.0,leaf,,25464.0,,,Mean ISOVF in superior corona radiata on FA skeleton (right)
894,8218,2,6,2,3,1,137,2.6.2.3.1.137.0.0,leaf,,25483.0,,,Mean ISOVF in superior fronto-occipital fasciculus on FA skeleton (left)
895,8219,2,6,2,3,1,138,2.6.2.3.1.138.0.0,leaf,,25482.0,,,Mean ISOVF in superior fronto-occipital fasciculus on FA skeleton (right)
896,8220,2,6,2,3,1,139,2.6.2.3.1.139.0.0,leaf,,25481.0,,,Mean ISOVF in superior longitudinal fasciculus on FA skeleton (left)
897,8221,2,6,2,3,2,218,2.6.2.3.2.218.0.0,leaf,,25678.0,,,Weighted-mean OD in tract acoustic radiation (right)
898,8222,2,6,2,3,2,219,2.6.2.3.2.219.0.0,leaf,,25679.0,,,Weighted-mean OD in tract anterior thalamic radiation (left)
899,8223,2,6,2,3,2,220,2.6.2.3.2.220.0.0,leaf,,25680.0,,,Weighted-mean OD in tract anterior thalamic radiation (right)
900,8224,2,6,2,3,2,221,2.6.2.3.2.221.0.0,leaf,,25681.0,,,Weighted-mean OD in tract cingulate gyrus part of cingulum (left)
901,8225,2,6,2,3,1,140,2.6.2.3.1.140.0.0,leaf,,25480.0,,,Mean ISOVF in superior longitudinal fasciculus on FA skeleton (right)
902,8226,2,6,2,3,1,141,2.6.2.3.1.141.0.0,leaf,,25487.0,,,Mean ISOVF in tapetum on FA skeleton (left)
903,8227,2,6,2,3,1,142,2.6.2.3.1.142.0.0,leaf,,25486.0,,,Mean ISOVF in tapetum on FA skeleton (right)
904,8228,2,6,2,3,1,143,2.6.2.3.1.143.0.0,leaf,,25485.0,,,Mean ISOVF in uncinate fasciculus on FA skeleton (left)
905,8229,2,6,2,3,2,222,2.6.2.3.2.222.0.0,leaf,,25682.0,,,Weighted-mean OD in tract cingulate gyrus part of cingulum (right)
906,8230,2,6,2,3,2,223,2.6.2.3.2.223.0.0,leaf,,25685.0,,,Weighted-mean OD in tract corticospinal tract (left)
907,8231,2,6,2,3,2,224,2.6.2.3.2.224.0.0,leaf,,25686.0,,,Weighted-mean OD in tract corticospinal tract (right)
908,8232,2,6,2,3,2,225,2.6.2.3.2.225.0.0,leaf,,25687.0,,,Weighted-mean OD in tract forceps major
909,8233,2,6,2,3,1,144,2.6.2.3.1.144.0.0,leaf,,25484.0,,,Mean ISOVF in uncinate fasciculus on FA skeleton (right)
910,8234,2,6,2,3,1,145,2.6.2.3.1.145.0.0,leaf,,25223.0,,,Mean L1 in anterior corona radiata on FA skeleton (left)
911,8235,2,6,2,3,1,146,2.6.2.3.1.146.0.0,leaf,,25222.0,,,Mean L1 in anterior corona radiata on FA skeleton (right)
912,8236,2,6,2,3,1,147,2.6.2.3.1.147.0.0,leaf,,25217.0,,,Mean L1 in anterior limb of internal capsule on FA skeleton (left)
913,8237,2,6,2,3,2,226,2.6.2.3.2.226.0.0,leaf,,25688.0,,,Weighted-mean OD in tract forceps minor
914,8238,2,6,2,3,2,227,2.6.2.3.2.227.0.0,leaf,,25689.0,,,Weighted-mean OD in tract inferior fronto-occipital fasciculus (left)
915,8239,2,6,2,3,2,228,2.6.2.3.2.228.0.0,leaf,,25690.0,,,Weighted-mean OD in tract inferior fronto-occipital fasciculus (right)
916,8240,2,6,2,3,2,229,2.6.2.3.2.229.0.0,leaf,,25691.0,,,Weighted-mean OD in tract inferior longitudinal fasciculus (left)
917,8241,2,6,2,3,1,148,2.6.2.3.1.148.0.0,leaf,,25216.0,,,Mean L1 in anterior limb of internal capsule on FA skeleton (right)
918,8242,2,6,2,3,1,149,2.6.2.3.1.149.0.0,leaf,,25203.0,,,Mean L1 in body of corpus callosum on FA skeleton
919,8243,2,6,2,3,1,150,2.6.2.3.1.150.0.0,leaf,,25215.0,,,Mean L1 in cerebral peduncle on FA skeleton (left)
920,8244,2,6,2,3,1,151,2.6.2.3.1.151.0.0,leaf,,25214.0,,,Mean L1 in cerebral peduncle on FA skeleton (right)
921,8245,2,6,2,3,2,230,2.6.2.3.2.230.0.0,leaf,,25692.0,,,Weighted-mean OD in tract inferior longitudinal fasciculus (right)
922,8246,2,6,2,3,2,231,2.6.2.3.2.231.0.0,leaf,,25694.0,,,Weighted-mean OD in tract medial lemniscus (left)
923,8247,2,6,2,3,2,232,2.6.2.3.2.232.0.0,leaf,,25695.0,,,Weighted-mean OD in tract medial lemniscus (right)
924,8248,2,6,2,3,2,233,2.6.2.3.2.233.0.0,leaf,,25693.0,,,Weighted-mean OD in tract middle cerebellar peduncle
925,8249,2,6,2,3,1,152,2.6.2.3.1.152.0.0,leaf,,25235.0,,,Mean L1 in cingulum cingulate gyrus on FA skeleton (left)
926,8250,2,6,2,3,1,153,2.6.2.3.1.153.0.0,leaf,,25234.0,,,Mean L1 in cingulum cingulate gyrus on FA skeleton (right)
927,8251,2,6,2,3,1,154,2.6.2.3.1.154.0.0,leaf,,25237.0,,,Mean L1 in cingulum hippocampus on FA skeleton (left)
928,8252,2,6,2,3,1,155,2.6.2.3.1.155.0.0,leaf,,25236.0,,,Mean L1 in cingulum hippocampus on FA skeleton (right)
929,8256,2,6,2,3,2,234,2.6.2.3.2.234.0.0,leaf,,25683.0,,,Weighted-mean OD in tract parahippocampal part of cingulum (left)
930,8257,2,6,2,3,2,235,2.6.2.3.2.235.0.0,leaf,,25684.0,,,Weighted-mean OD in tract parahippocampal part of cingulum (right)
931,8258,2,6,2,3,2,236,2.6.2.3.2.236.0.0,leaf,,25696.0,,,Weighted-mean OD in tract posterior thalamic radiation (left)
932,8259,2,6,2,3,2,237,2.6.2.3.2.237.0.0,leaf,,25697.0,,,Weighted-mean OD in tract posterior thalamic radiation (right)
933,8260,2,6,2,3,1,156,2.6.2.3.1.156.0.0,leaf,,25207.0,,,Mean L1 in corticospinal tract on FA skeleton (left)
934,8261,2,6,2,3,1,157,2.6.2.3.1.157.0.0,leaf,,25206.0,,,Mean L1 in corticospinal tract on FA skeleton (right)
935,8262,2,6,2,3,1,158,2.6.2.3.1.158.0.0,leaf,,25233.0,,,Mean L1 in external capsule on FA skeleton (left)
936,8263,2,6,2,3,1,159,2.6.2.3.1.159.0.0,leaf,,25232.0,,,Mean L1 in external capsule on FA skeleton (right)
937,8264,2,6,2,3,2,238,2.6.2.3.2.238.0.0,leaf,,25698.0,,,Weighted-mean OD in tract superior longitudinal fasciculus (left)
938,8265,2,6,2,3,2,239,2.6.2.3.2.239.0.0,leaf,,25699.0,,,Weighted-mean OD in tract superior longitudinal fasciculus (right)
939,8266,2,6,2,3,2,240,2.6.2.3.2.240.0.0,leaf,,25700.0,,,Weighted-mean OD in tract superior thalamic radiation (left)
940,8267,2,6,2,3,2,241,2.6.2.3.2.241.0.0,leaf,,25701.0,,,Weighted-mean OD in tract superior thalamic radiation (right)
941,8271,2,6,2,3,1,160,2.6.2.3.1.160.0.0,leaf,,25239.0,,,Mean L1 in fornix cres+stria terminalis on FA skeleton (left)
942,8272,2,6,2,3,1,161,2.6.2.3.1.161.0.0,leaf,,25238.0,,,Mean L1 in fornix cres+stria terminalis on FA skeleton (right)
943,8273,2,6,2,3,1,162,2.6.2.3.1.162.0.0,leaf,,25205.0,,,Mean L1 in fornix on FA skeleton
944,8274,2,6,2,3,1,163,2.6.2.3.1.163.0.0,leaf,,25202.0,,,Mean L1 in genu of corpus callosum on FA skeleton
945,8275,2,6,2,3,2,242,2.6.2.3.2.242.0.0,leaf,,25702.0,,,Weighted-mean OD in tract uncinate fasciculus (left)
946,8276,2,6,2,3,2,243,2.6.2.3.2.243.0.0,leaf,,25703.0,,,Weighted-mean OD in tract uncinate fasciculus (right)
947,8277,2,6,2,3,1,164,2.6.2.3.1.164.0.0,leaf,,25211.0,,,Mean L1 in inferior cerebellar peduncle on FA skeleton (left)
948,8278,2,6,2,3,1,165,2.6.2.3.1.165.0.0,leaf,,25210.0,,,Mean L1 in inferior cerebellar peduncle on FA skeleton (right)
949,8279,2,6,2,3,1,166,2.6.2.3.1.166.0.0,leaf,,25209.0,,,Mean L1 in medial lemniscus on FA skeleton (left)
950,8280,2,6,2,3,1,167,2.6.2.3.1.167.0.0,leaf,,25208.0,,,Mean L1 in medial lemniscus on FA skeleton (right)
951,8281,2,6,2,3,1,168,2.6.2.3.1.168.0.0,leaf,,25200.0,,,Mean L1 in middle cerebellar peduncle on FA skeleton
952,8282,2,6,2,3,1,169,2.6.2.3.1.169.0.0,leaf,,25201.0,,,Mean L1 in pontine crossing tract on FA skeleton
953,8283,2,6,2,3,1,170,2.6.2.3.1.170.0.0,leaf,,25227.0,,,Mean L1 in posterior corona radiata on FA skeleton (left)
954,8284,2,6,2,3,1,171,2.6.2.3.1.171.0.0,leaf,,25226.0,,,Mean L1 in posterior corona radiata on FA skeleton (right)
955,8285,2,6,2,3,1,172,2.6.2.3.1.172.0.0,leaf,,25219.0,,,Mean L1 in posterior limb of internal capsule on FA skeleton (left)
956,8286,2,6,2,3,1,173,2.6.2.3.1.173.0.0,leaf,,25218.0,,,Mean L1 in posterior limb of internal capsule on FA skeleton (right)
957,8287,2,6,2,3,1,174,2.6.2.3.1.174.0.0,leaf,,25229.0,,,Mean L1 in posterior thalamic radiation on FA skeleton (left)
958,8288,2,6,2,3,1,175,2.6.2.3.1.175.0.0,leaf,,25228.0,,,Mean L1 in posterior thalamic radiation on FA skeleton (right)
959,8289,2,6,2,3,1,176,2.6.2.3.1.176.0.0,leaf,,25221.0,,,Mean L1 in retrolenticular part of internal capsule on FA skeleton (left)
960,8290,2,6,2,3,1,177,2.6.2.3.1.177.0.0,leaf,,25220.0,,,Mean L1 in retrolenticular part of internal capsule on FA skeleton (right)
961,8291,2,6,2,3,1,178,2.6.2.3.1.178.0.0,leaf,,25231.0,,,Mean L1 in sagittal stratum on FA skeleton (left)
962,8292,2,6,2,3,1,179,2.6.2.3.1.179.0.0,leaf,,25230.0,,,Mean L1 in sagittal stratum on FA skeleton (right)
963,8293,2,6,2,3,1,180,2.6.2.3.1.180.0.0,leaf,,25204.0,,,Mean L1 in splenium of corpus callosum on FA skeleton
964,8294,2,6,2,3,1,181,2.6.2.3.1.181.0.0,leaf,,25213.0,,,Mean L1 in superior cerebellar peduncle on FA skeleton (left)
965,8295,2,6,2,3,1,182,2.6.2.3.1.182.0.0,leaf,,25212.0,,,Mean L1 in superior cerebellar peduncle on FA skeleton (right)
966,8296,2,6,2,3,1,183,2.6.2.3.1.183.0.0,leaf,,25225.0,,,Mean L1 in superior corona radiata on FA skeleton (left)
967,8297,2,6,2,3,1,184,2.6.2.3.1.184.0.0,leaf,,25224.0,,,Mean L1 in superior corona radiata on FA skeleton (right)
968,8298,2,6,2,3,1,185,2.6.2.3.1.185.0.0,leaf,,25243.0,,,Mean L1 in superior fronto-occipital fasciculus on FA skeleton (left)
969,8299,2,6,2,3,1,186,2.6.2.3.1.186.0.0,leaf,,25242.0,,,Mean L1 in superior fronto-occipital fasciculus on FA skeleton (right)
970,8300,2,6,2,3,1,187,2.6.2.3.1.187.0.0,leaf,,25241.0,,,Mean L1 in superior longitudinal fasciculus on FA skeleton (left)
971,8301,2,6,2,3,1,188,2.6.2.3.1.188.0.0,leaf,,25240.0,,,Mean L1 in superior longitudinal fasciculus on FA skeleton (right)
972,8302,2,6,2,3,1,189,2.6.2.3.1.189.0.0,leaf,,25247.0,,,Mean L1 in tapetum on FA skeleton (left)
973,8303,2,6,2,3,1,190,2.6.2.3.1.190.0.0,leaf,,25246.0,,,Mean L1 in tapetum on FA skeleton (right)
974,8304,2,6,2,3,1,191,2.6.2.3.1.191.0.0,leaf,,25245.0,,,Mean L1 in uncinate fasciculus on FA skeleton (left)
975,8305,2,6,2,3,1,192,2.6.2.3.1.192.0.0,leaf,,25244.0,,,Mean L1 in uncinate fasciculus on FA skeleton (right)
976,8306,2,6,2,3,1,193,2.6.2.3.1.193.0.0,leaf,,25271.0,,,Mean L2 in anterior corona radiata on FA skeleton (left)
977,8307,2,6,2,3,1,194,2.6.2.3.1.194.0.0,leaf,,25270.0,,,Mean L2 in anterior corona radiata on FA skeleton (right)
978,8308,2,6,2,3,1,195,2.6.2.3.1.195.0.0,leaf,,25265.0,,,Mean L2 in anterior limb of internal capsule on FA skeleton (left)
979,8309,2,6,2,3,1,196,2.6.2.3.1.196.0.0,leaf,,25264.0,,,Mean L2 in anterior limb of internal capsule on FA skeleton (right)
980,8310,2,6,2,3,1,197,2.6.2.3.1.197.0.0,leaf,,25251.0,,,Mean L2 in body of corpus callosum on FA skeleton
981,8311,2,6,2,3,1,198,2.6.2.3.1.198.0.0,leaf,,25263.0,,,Mean L2 in cerebral peduncle on FA skeleton (left)
982,8312,2,6,2,3,1,199,2.6.2.3.1.199.0.0,leaf,,25262.0,,,Mean L2 in cerebral peduncle on FA skeleton (right)
983,8313,2,6,2,3,1,200,2.6.2.3.1.200.0.0,leaf,,25283.0,,,Mean L2 in cingulum cingulate gyrus on FA skeleton (left)
984,8314,2,6,2,3,1,201,2.6.2.3.1.201.0.0,leaf,,25282.0,,,Mean L2 in cingulum cingulate gyrus on FA skeleton (right)
985,8315,2,6,2,3,1,202,2.6.2.3.1.202.0.0,leaf,,25285.0,,,Mean L2 in cingulum hippocampus on FA skeleton (left)
986,8316,2,6,2,3,1,203,2.6.2.3.1.203.0.0,leaf,,25284.0,,,Mean L2 in cingulum hippocampus on FA skeleton (right)
987,8317,2,6,2,3,1,204,2.6.2.3.1.204.0.0,leaf,,25255.0,,,Mean L2 in corticospinal tract on FA skeleton (left)
988,8318,2,6,2,3,1,205,2.6.2.3.1.205.0.0,leaf,,25254.0,,,Mean L2 in corticospinal tract on FA skeleton (right)
989,8319,2,6,2,3,1,206,2.6.2.3.1.206.0.0,leaf,,25281.0,,,Mean L2 in external capsule on FA skeleton (left)
990,8320,2,6,2,3,1,207,2.6.2.3.1.207.0.0,leaf,,25280.0,,,Mean L2 in external capsule on FA skeleton (right)
991,8321,2,6,2,3,1,208,2.6.2.3.1.208.0.0,leaf,,25287.0,,,Mean L2 in fornix cres+stria terminalis on FA skeleton (left)
992,8322,2,6,2,3,1,209,2.6.2.3.1.209.0.0,leaf,,25286.0,,,Mean L2 in fornix cres+stria terminalis on FA skeleton (right)
993,8323,2,6,2,3,1,210,2.6.2.3.1.210.0.0,leaf,,25253.0,,,Mean L2 in fornix on FA skeleton
994,8324,2,6,2,3,1,211,2.6.2.3.1.211.0.0,leaf,,25250.0,,,Mean L2 in genu of corpus callosum on FA skeleton
995,8325,2,6,2,3,1,212,2.6.2.3.1.212.0.0,leaf,,25259.0,,,Mean L2 in inferior cerebellar peduncle on FA skeleton (left)
996,8326,2,6,2,3,1,213,2.6.2.3.1.213.0.0,leaf,,25258.0,,,Mean L2 in inferior cerebellar peduncle on FA skeleton (right)
997,8327,2,6,2,3,1,214,2.6.2.3.1.214.0.0,leaf,,25257.0,,,Mean L2 in medial lemniscus on FA skeleton (left)
998,8328,2,6,2,3,1,215,2.6.2.3.1.215.0.0,leaf,,25256.0,,,Mean L2 in medial lemniscus on FA skeleton (right)
999,8329,2,6,2,3,1,216,2.6.2.3.1.216.0.0,leaf,,25248.0,,,Mean L2 in middle cerebellar peduncle on FA skeleton
1000,8330,2,6,2,3,1,217,2.6.2.3.1.217.0.0,leaf,,25249.0,,,Mean L2 in pontine crossing tract on FA skeleton
1001,8331,2,6,2,3,1,218,2.6.2.3.1.218.0.0,leaf,,25275.0,,,Mean L2 in posterior corona radiata on FA skeleton (left)
1002,8332,2,6,2,3,1,219,2.6.2.3.1.219.0.0,leaf,,25274.0,,,Mean L2 in posterior corona radiata on FA skeleton (right)
1003,8333,2,6,2,3,1,220,2.6.2.3.1.220.0.0,leaf,,25267.0,,,Mean L2 in posterior limb of internal capsule on FA skeleton (left)
1004,8334,2,6,2,3,1,221,2.6.2.3.1.221.0.0,leaf,,25266.0,,,Mean L2 in posterior limb of internal capsule on FA skeleton (right)
1005,8335,2,6,2,3,1,222,2.6.2.3.1.222.0.0,leaf,,25277.0,,,Mean L2 in posterior thalamic radiation on FA skeleton (left)
1006,8336,2,6,2,3,1,223,2.6.2.3.1.223.0.0,leaf,,25276.0,,,Mean L2 in posterior thalamic radiation on FA skeleton (right)
1007,8337,2,6,2,3,1,224,2.6.2.3.1.224.0.0,leaf,,25269.0,,,Mean L2 in retrolenticular part of internal capsule on FA skeleton (left)
1008,8338,2,6,2,3,1,225,2.6.2.3.1.225.0.0,leaf,,25268.0,,,Mean L2 in retrolenticular part of internal capsule on FA skeleton (right)
1009,8339,2,6,2,3,1,226,2.6.2.3.1.226.0.0,leaf,,25279.0,,,Mean L2 in sagittal stratum on FA skeleton (left)
1010,8340,2,6,2,3,1,227,2.6.2.3.1.227.0.0,leaf,,25278.0,,,Mean L2 in sagittal stratum on FA skeleton (right)
1011,8341,2,6,2,3,1,228,2.6.2.3.1.228.0.0,leaf,,25252.0,,,Mean L2 in splenium of corpus callosum on FA skeleton
1012,8342,2,6,2,3,1,229,2.6.2.3.1.229.0.0,leaf,,25261.0,,,Mean L2 in superior cerebellar peduncle on FA skeleton (left)
1013,8343,2,6,2,3,1,230,2.6.2.3.1.230.0.0,leaf,,25260.0,,,Mean L2 in superior cerebellar peduncle on FA skeleton (right)
1014,8344,2,6,2,3,1,231,2.6.2.3.1.231.0.0,leaf,,25273.0,,,Mean L2 in superior corona radiata on FA skeleton (left)
1015,8345,2,6,2,3,1,232,2.6.2.3.1.232.0.0,leaf,,25272.0,,,Mean L2 in superior corona radiata on FA skeleton (right)
1016,8346,2,6,2,3,1,233,2.6.2.3.1.233.0.0,leaf,,25291.0,,,Mean L2 in superior fronto-occipital fasciculus on FA skeleton (left)
1017,8347,2,6,2,3,1,234,2.6.2.3.1.234.0.0,leaf,,25290.0,,,Mean L2 in superior fronto-occipital fasciculus on FA skeleton (right)
1018,8348,2,6,2,3,1,235,2.6.2.3.1.235.0.0,leaf,,25289.0,,,Mean L2 in superior longitudinal fasciculus on FA skeleton (left)
1019,8349,2,6,2,3,1,236,2.6.2.3.1.236.0.0,leaf,,25288.0,,,Mean L2 in superior longitudinal fasciculus on FA skeleton (right)
1020,8350,2,6,2,3,1,237,2.6.2.3.1.237.0.0,leaf,,25295.0,,,Mean L2 in tapetum on FA skeleton (left)
1021,8351,2,6,2,3,1,238,2.6.2.3.1.238.0.0,leaf,,25294.0,,,Mean L2 in tapetum on FA skeleton (right)
1022,8352,2,6,2,3,1,239,2.6.2.3.1.239.0.0,leaf,,25293.0,,,Mean L2 in uncinate fasciculus on FA skeleton (left)
1023,8353,2,6,2,3,1,240,2.6.2.3.1.240.0.0,leaf,,25292.0,,,Mean L2 in uncinate fasciculus on FA skeleton (right)
1024,8354,2,6,2,3,1,241,2.6.2.3.1.241.0.0,leaf,,25319.0,,,Mean L3 in anterior corona radiata on FA skeleton (left)
1025,8355,2,6,2,3,1,242,2.6.2.3.1.242.0.0,leaf,,25318.0,,,Mean L3 in anterior corona radiata on FA skeleton (right)
1026,8356,2,6,2,3,1,243,2.6.2.3.1.243.0.0,leaf,,25313.0,,,Mean L3 in anterior limb of internal capsule on FA skeleton (left)
1027,8357,2,6,2,3,1,244,2.6.2.3.1.244.0.0,leaf,,25312.0,,,Mean L3 in anterior limb of internal capsule on FA skeleton (right)
1028,8358,2,6,2,3,1,245,2.6.2.3.1.245.0.0,leaf,,25299.0,,,Mean L3 in body of corpus callosum on FA skeleton
1029,8359,2,6,2,3,1,246,2.6.2.3.1.246.0.0,leaf,,25311.0,,,Mean L3 in cerebral peduncle on FA skeleton (left)
1030,8360,2,6,2,3,1,247,2.6.2.3.1.247.0.0,leaf,,25310.0,,,Mean L3 in cerebral peduncle on FA skeleton (right)
1031,8361,2,6,2,3,1,248,2.6.2.3.1.248.0.0,leaf,,25331.0,,,Mean L3 in cingulum cingulate gyrus on FA skeleton (left)
1032,8362,2,6,2,3,1,249,2.6.2.3.1.249.0.0,leaf,,25330.0,,,Mean L3 in cingulum cingulate gyrus on FA skeleton (right)
1033,8363,2,6,2,3,1,250,2.6.2.3.1.250.0.0,leaf,,25333.0,,,Mean L3 in cingulum hippocampus on FA skeleton (left)
1034,8364,2,6,2,3,1,251,2.6.2.3.1.251.0.0,leaf,,25332.0,,,Mean L3 in cingulum hippocampus on FA skeleton (right)
1035,8365,2,6,2,3,1,252,2.6.2.3.1.252.0.0,leaf,,25303.0,,,Mean L3 in corticospinal tract on FA skeleton (left)
1036,8366,2,6,2,3,1,253,2.6.2.3.1.253.0.0,leaf,,25302.0,,,Mean L3 in corticospinal tract on FA skeleton (right)
1037,8367,2,6,2,3,1,254,2.6.2.3.1.254.0.0,leaf,,25329.0,,,Mean L3 in external capsule on FA skeleton (left)
1038,8368,2,6,2,3,1,255,2.6.2.3.1.255.0.0,leaf,,25328.0,,,Mean L3 in external capsule on FA skeleton (right)
1039,8369,2,6,2,3,1,256,2.6.2.3.1.256.0.0,leaf,,25335.0,,,Mean L3 in fornix cres+stria terminalis on FA skeleton (left)
1040,8370,2,6,2,3,1,257,2.6.2.3.1.257.0.0,leaf,,25334.0,,,Mean L3 in fornix cres+stria terminalis on FA skeleton (right)
1041,8371,2,6,2,3,1,258,2.6.2.3.1.258.0.0,leaf,,25301.0,,,Mean L3 in fornix on FA skeleton
1042,8372,2,6,2,3,1,259,2.6.2.3.1.259.0.0,leaf,,25298.0,,,Mean L3 in genu of corpus callosum on FA skeleton
1043,8373,2,6,2,3,1,260,2.6.2.3.1.260.0.0,leaf,,25307.0,,,Mean L3 in inferior cerebellar peduncle on FA skeleton (left)
1044,8374,2,6,2,3,1,261,2.6.2.3.1.261.0.0,leaf,,25306.0,,,Mean L3 in inferior cerebellar peduncle on FA skeleton (right)
1045,8375,2,6,2,3,1,262,2.6.2.3.1.262.0.0,leaf,,25305.0,,,Mean L3 in medial lemniscus on FA skeleton (left)
1046,8376,2,6,2,3,1,263,2.6.2.3.1.263.0.0,leaf,,25304.0,,,Mean L3 in medial lemniscus on FA skeleton (right)
1047,8377,2,6,2,3,1,264,2.6.2.3.1.264.0.0,leaf,,25296.0,,,Mean L3 in middle cerebellar peduncle on FA skeleton
1048,8378,2,6,2,3,1,265,2.6.2.3.1.265.0.0,leaf,,25297.0,,,Mean L3 in pontine crossing tract on FA skeleton
1049,8379,2,6,2,3,1,266,2.6.2.3.1.266.0.0,leaf,,25323.0,,,Mean L3 in posterior corona radiata on FA skeleton (left)
1050,8380,2,6,2,3,1,267,2.6.2.3.1.267.0.0,leaf,,25322.0,,,Mean L3 in posterior corona radiata on FA skeleton (right)
1051,8381,2,6,2,3,1,268,2.6.2.3.1.268.0.0,leaf,,25315.0,,,Mean L3 in posterior limb of internal capsule on FA skeleton (left)
1052,8382,2,6,2,3,1,269,2.6.2.3.1.269.0.0,leaf,,25314.0,,,Mean L3 in posterior limb of internal capsule on FA skeleton (right)
1053,8383,2,6,2,3,1,270,2.6.2.3.1.270.0.0,leaf,,25325.0,,,Mean L3 in posterior thalamic radiation on FA skeleton (left)
1054,8384,2,6,2,3,1,271,2.6.2.3.1.271.0.0,leaf,,25324.0,,,Mean L3 in posterior thalamic radiation on FA skeleton (right)
1055,8385,2,6,2,3,1,272,2.6.2.3.1.272.0.0,leaf,,25317.0,,,Mean L3 in retrolenticular part of internal capsule on FA skeleton (left)
1056,8386,2,6,2,3,1,273,2.6.2.3.1.273.0.0,leaf,,25316.0,,,Mean L3 in retrolenticular part of internal capsule on FA skeleton (right)
1057,8387,2,6,2,3,1,274,2.6.2.3.1.274.0.0,leaf,,25327.0,,,Mean L3 in sagittal stratum on FA skeleton (left)
1058,8388,2,6,2,3,1,275,2.6.2.3.1.275.0.0,leaf,,25326.0,,,Mean L3 in sagittal stratum on FA skeleton (right)
1059,8389,2,6,2,3,1,276,2.6.2.3.1.276.0.0,leaf,,25300.0,,,Mean L3 in splenium of corpus callosum on FA skeleton
1060,8390,2,6,2,3,1,277,2.6.2.3.1.277.0.0,leaf,,25309.0,,,Mean L3 in superior cerebellar peduncle on FA skeleton (left)
1061,8391,2,6,2,3,1,278,2.6.2.3.1.278.0.0,leaf,,25308.0,,,Mean L3 in superior cerebellar peduncle on FA skeleton (right)
